addressid,addressline1,addressline2,city,stateprovinceid,postalcode,spatiallocation,rowguid,modifieddate
24793,4976 Singingwood Court,,Gold Coast,64,4217,\xe6100000010cfc7a426548fc3bc06e2d02010c2d6340,93a53368-dece-46bc-840c-8f4d40132ec2,2012-08-05 00:00:00
24794,Winterfeldtstr 29,,Grevenbroich,8,41485,\xe6100000010c00000000000000000000000000000000,4019cb76-f922-4eac-b9b4-65a5c4d79aad,2014-05-31 00:00:00
24795,4429 Langford Court,,York,14,Y024 1GF,\xe6100000010c96abc7d1cff34a401d6f91571951f1bf,d780aa77-4535-45cf-9e47-979fc354059d,2013-03-10 00:00:00
24796,"757, rue de la Centenaire",,Paris,161,75019,\xe6100000010c0c7f0628ea70484081d7ba288c160340,c497ef2c-a3d2-4900-b9ff-181bd8fb1137,2013-12-21 10:09:29.423
24797,6217 W. Watson Court,,Milwaukie,58,97222,\xe6100000010cde052bf008be46408cd3822f81ad5ec0,23584ad5-d1af-4506-9641-efd0ec63f700,2014-05-21 00:00:00
24798,RotthÃÂ¤user Weg 2200,,Hamburg,20,20354,\xe6100000010cd7880e9628d14a40532de86d83012440,b7210efb-0578-45a8-aa6b-3cef4bcfd050,2013-11-23 00:00:00
24799,2941 San Anton Lane,,London,14,SW8 4BG,\xe6100000010c1f4113d7bdc149402fab283037c5c2bf,ee63afde-b6bd-44a0-823d-3178645d480a,2013-10-04 00:00:00
24800,"86, rue Mazagran",,Orly,180,94310,\xe6100000010c3da7cd6674634840b6af01aadc210340,ed94b999-74c6-4442-9272-a4db2d5b87a2,2013-12-21 10:09:29.423
24801,9421 South Royal Links,,Yakima,79,98901,\xe6100000010c9083e0f8b65b474097462b9fd5215ec0,f866c13e-baf0-4b27-83e6-b7f7e3cb4909,2013-07-07 00:00:00
24802,8354 Ponderosa Drive,,Oxford,14,OX14 4SE,\xe6100000010cfee43861d2d54940a4ab7c627378f4bf,7476a461-777b-4628-883b-eb323fd90dbb,2013-11-24 00:00:00
24803,Rt. 6415 Box A,,Beverly Hills,9,90210,\xe6100000010c1cf085dd340e41409255a13953925dc0,c904e63d-5c51-4f09-88d6-f75ad4624d0e,2014-02-07 00:00:00
24804,917 Sunset Meadows Ln.,,Walla Walla,79,99362,\xe6100000010c2b0d2f590803474024c9bd6c438c5dc0,c55b5cfd-6d64-445a-affc-09c561b4d522,2013-11-19 00:00:00
24805,7031 Horseshoe Circle,,Walla Walla,79,99362,\xe6100000010c6164dc58f6124740e9bdb52c898e5dc0,75c9e01e-a17d-49ff-b21b-da1df00d5849,2011-09-12 00:00:00
24806,851 Solano Drive,,Kirkby,14,KB9,\xe6100000010c4506ae4e1ab94a4000bb4705222007c0,b80c98a5-31d3-490b-be98-27ce9efc642c,2014-01-27 00:00:00
24807,"570, avenue des Champs-ElysÃÂ©es",,SÃÂ¨vres,178,92310,\xe6100000010c8cee174ad2714840ba4c8810cdaf0140,1f68bd68-6584-4f28-923b-93b6dd75c84b,2013-12-21 10:09:29.423
24808,8780 Stephanie Way,,Portland,58,97205,\xe6100000010c42aae68af2c24640ebbf4f1790a15ec0,a4a656af-e9ae-47f0-8c81-3f5eea36307b,2014-01-21 00:00:00
24809,5149 Atchinson Stage Ct.,,Geelong,77,3220,\xe6100000010c781eb955411243c09de5c5a9250a6240,0d6c2b59-9a26-4b7a-8d1a-f41e2d5308b0,2014-03-04 00:00:00
24810,4814 Seascape Circle,,Beaverton,58,97005,\xe6100000010cc46ddbf049ba4640fb7dccf520a95ec0,eafa815f-9f43-43d5-a7d9-9ef71f4ba21b,2011-08-07 00:00:00
24811,9808 Holiday Hills,,Victoria,7,V8V,\xe6100000010ca6850c3611384840de37da9af5d45ec0,2572a752-c11d-4cdc-8ee1-0f9e5337de00,2014-05-06 00:00:00
24812,"8734, cours Mirabeau",,Chatou,164,78400,\xe6100000010c123d27febf72484014addaf752380140,74c6724f-5c79-4ff3-a7e4-c164982a2c9e,2013-12-21 10:09:29.423
24813,6431 Adobe Dr.,,Port Macquarie,50,2444,\xe6100000010c0e9d112d9a6a3fc0329fe10dd9146340,5495dc3d-f0cd-4533-860f-ca607e265313,2013-08-08 00:00:00
24814,"8733, rue Basse-du-Rocher",,Dunkerque,145,59140,\xe6100000010cfd27d43fb9884940ca3a44b7e6d20240,dcb871f3-6edb-4c23-9eb0-d82c5fb23b17,2013-12-21 10:09:29.423
24815,4650 Franklin Canyon Road,,Leeds,14,LE18,\xe6100000010cd71427c950e44a409a20d5d228b5f8bf,b9080697-dcca-4c26-a91f-761847782bc7,2011-09-09 00:00:00
24816,2708 Saclan Terr.,,Langford,7,V9,\xe6100000010cdda64c654b3b4840b064c7eac0d95ec0,a8f5bbdc-b43f-4c2e-9f5b-5173f7084b37,2013-12-26 00:00:00
24817,2240 Inverness Dr.,,Puyallup,79,98371,\xe6100000010c3a2b5e25f09f4740e1828a86179b5ec0,0a3acac4-986f-4dfd-a81e-61e68fc92b7f,2013-08-11 00:00:00
24818,7407 Spring Water St.,,Seattle,79,98104,\xe6100000010c3c744059cbcd4740119689967cab5ec0,3ec87ac7-cb4c-4b42-b703-99ea033313a2,2013-08-03 00:00:00
24819,2411 Hazelnut Lane,,Cranbourne,77,3977,\xe6100000010ccf441335fd1943c0e1baed71b3276240,94583adf-4d71-4916-8933-aecc32e1fa06,2014-04-22 00:00:00
24820,7194 Rosina Court,,Lebanon,58,97355,\xe6100000010ced36964d50454640bced300587b85ec0,cf89a7e3-5e81-455d-8299-9de53cf1c8f7,2013-08-26 00:00:00
24821,5271 Sierra Road,,Lynnwood,79,98036,\xe6100000010c86fe276b9ae5474031e30b38a68f5ec0,b379e3f0-3752-415d-80d0-e3e7416c8d67,2013-12-01 00:00:00
24822,3560 Harvard Dr.,,Melbourne,77,3000,\xe6100000010cf5eab80d73ea42c004cef96ede176240,76eb9f2e-4b00-4ec6-adaf-8069ec70b7e4,2013-09-07 00:00:00
24823,7967 Panoramic Ave.,,Haney,7,V2W 1W2,\xe6100000010c57fa215c8f95484032906dc4c7a85ec0,16f50c5f-f424-4de7-b6c5-1675e907ad22,2013-07-26 00:00:00
24824,6299 Bourton Ct.,,Downey,9,90241,\xe6100000010c1c0ce2edb4fa4040d8751f824c8f5dc0,0581d51b-6731-42a5-b6e2-f98f2e6a5b3e,2014-01-12 00:00:00
24825,9249 Norris Court,,Marysville,79,98270,\xe6100000010c908797b5d20f4840a4aea410be7d5ec0,bde6a679-3b7b-4b6f-a7b2-ecfa4c78e57b,2013-09-01 00:00:00
24826,7835 Rio Blanco Dr.,,Lincoln Acres,9,91950,\xe6100000010c28d7539cbf504040ba6ef4cd1b455dc0,ee3987c0-1ee3-45c8-9054-688c84561842,2012-11-16 00:00:00
24827,"1009, rue des Bouchers",,Colomiers,117,31770,\xe6100000010cbafadde79ccc4540e2497aba2f3ff53f,e35d4b19-2c9d-42db-9567-31d41d49979b,2013-12-21 10:09:29.423
24828,"6, boulevard Tremblay",,Tremblay-en-France,179,93290,\xe6100000010cfb0abd95448248402c368662676e0440,43af8b78-bdd6-4406-9958-e4aea918199d,2013-12-21 10:09:29.423
24829,1040 Northridge Road,,Woodland Hills,9,91364,\xe6100000010c7b5fde7d591541402f0f982cc5b15dc0,1d6a1510-3535-4861-8095-2ac35efbe410,2014-04-25 00:00:00
24830,"343, avenue de la Gare",,Paris,161,75006,\xe6100000010cb5f70501f16d484001c01eb0f6a60240,c3011a4e-be8c-4aa7-a7a0-07fbd8f86f46,2013-12-21 10:09:29.423
24831,Kampstr 9859,,MÃÂ¼nchen,53,80074,\xe6100000010c00000000000000000000000000000000,8d3b089d-bf7c-45ff-a5a5-35ddd23e8c75,2013-07-20 00:00:00
24832,2535 Park Lane,,La Jolla,9,92806,\xe6100000010cb57483ecaee74040d85bf378f47f5dc0,658a81b5-cecc-4a77-a049-87196b484407,2014-05-01 00:00:00
24833,7437 Margaret Ct.,,Hobart,71,7001,\xe6100000010c7a7289f7467145c05342d74afe726240,5ed7fd82-0c50-4d18-96dd-376dee500474,2013-11-18 00:00:00
24834,8649 Cornwall Court,,Santa Monica,9,90401,\xe6100000010cc91c72fba3fe40405bce6079b1a25dc0,2bf851f4-3242-4078-bb2e-afe88461ab0c,2014-04-11 00:00:00
24835,399 Orange Street,,Westminster,7,V3L 1H4,\xe6100000010c862b33e333a448402ed5a9f913b25ec0,ce1089f9-0c78-452f-8c53-997260b12b79,2011-12-06 00:00:00
24836,6767 Stinson,,Santa Cruz,9,95062,\xe6100000010c61e49df18b7e424049a51c4e9e7b5ec0,0ca80b38-b743-4fe6-8f48-e7240c40f434,2011-06-27 00:00:00
24837,3658 Belmont,,Brisbane,64,4000,\xe6100000010cbaf80ea9e36e3bc062e1b6d594266340,31c48119-52a8-4fe9-af97-bef6f64cf3a4,2012-12-09 00:00:00
24838,Nollendorfplatz 1851,,Berlin,53,14197,\xe6100000010c84cba5469d3a4a4077f167c318b32a40,2b2ca7d3-677a-4547-bb3e-f4b21327f1f4,2013-12-28 00:00:00
24839,1426 Waterfall Way,,Burien,79,98168,\xe6100000010c5730b6abf8bf47400ebd10b5c1885ec0,5b022d33-7047-4605-83b6-bc8d9902aff4,2013-12-27 00:00:00
24840,8048 Shepberry Court,,Newton,7,V2L3W8,\xe6100000010c9ffc4d63f8ec4a40253e2af85baf5ec0,cb18df31-4e72-42b7-9f69-0844892ec80b,2013-02-20 00:00:00
24841,2354 Frayne Ln.,,South Melbourne,77,3205,\xe6100000010c3c4dcd60a2e942c0e87f0ffedd1c6240,07ad3e2c-057b-4cde-bb56-7d53c46173f1,2014-04-21 00:00:00
24842,2989 Silverado Dr,,Hawthorne,64,4171,\xe6100000010c65eb35d3bf7c3bc0ac6e71d6fc256340,681b9338-dfdf-4e62-b65e-d8b89f234df5,2013-11-13 00:00:00
24843,5033 N. 8th St.,,Geelong,77,3220,\xe6100000010cd9562d20dc0d43c0ed00ccee10056240,ebe0da68-7971-4c99-ba7a-a76e2156e71c,2013-12-30 00:00:00
24844,6797 Almondtree Circle,,London,14,SE1 8HL,\xe6100000010c6555c73599c1494034a9d88c86d0babf,0b99e704-ab80-449b-bca9-59cf6f3be78a,2014-03-20 00:00:00
24845,5618 Mill Rd.,,Kirkland,79,98033,\xe6100000010cb75c851f7dd84740a2817723238f5ec0,1e92098f-61c6-49d3-88d7-b3244ab0c31a,2014-03-06 00:00:00
24846,Buergermeister-ulrich-str 321,,Dresden,19,01071,\xe6100000010c00000000000000000000000000000000,37bc4536-8546-4d78-aa18-bbfd5b7e1069,2014-02-18 00:00:00
24847,2494 Beauer Lane,,Beverly Hills,9,90210,\xe6100000010cb35ff484260b41403870848ac1a35dc0,10777f2f-6e96-449d-b9de-fcb72ac3f881,2013-07-05 00:00:00
24848,7134 Oakwood Cir,,Bellflower,9,90706,\xe6100000010c00731a8440ed4040d6494385f77e5dc0,5fbbc112-a933-410e-b272-336c066c7bf9,2013-12-15 00:00:00
24849,7640 First Ave.,,Lane Cove,50,1597,\xe6100000010c50cb6e42a5e240c096d6626824de6240,049bf868-a454-4e3f-a916-9a8ce6d5d2c4,2014-05-23 00:00:00
24850,3788 Linden Lane,,East Brisbane,64,4169,\xe6100000010c2ae7ef0a3b7a3bc0aede8e11d1216340,06bea711-b113-401b-ac91-99d1168abfca,2013-10-15 00:00:00
24851,318 Liana Lane,,Puyallup,79,98371,\xe6100000010c6bba2550db9347405d907ddaf5975ec0,dd1ad5f1-f982-4ec5-9d09-bacb88c3d69d,2011-08-04 00:00:00
24852,104 Hilltop Dr.,,Concord,9,94519,\xe6100000010c37911addef04434086c2a32904865ec0,f36699e2-88af-4a92-ac25-1fb2513b7fd4,2014-01-30 00:00:00
24853,9752 Benita Way,,Burien,79,98168,\xe6100000010c881be12308b547400e79b3a9048f5ec0,2f51e5eb-5f2c-40e2-9052-583fe6e7a758,2013-08-21 00:00:00
24854,8181 Landana Dr.,,Santa Monica,9,90401,\xe6100000010ca9d4b9b0a70841404467d5bf84a95dc0,2d652673-efbf-4fcf-9e8e-730b85726830,2013-07-30 00:00:00
24855,1267 Baltic Sea Ct.,,Cliffside,7,V8Y 1L1,\xe6100000010c02796c6c54414840afae2454e9e15ec0,2b4e016f-f6e0-438b-aae9-41e04926c960,2013-12-14 00:00:00
24856,8221 Argyll Ave.,,Beaverton,58,97005,\xe6100000010cd255430b84c64640c1b70c5759be5ec0,551b2a6b-385b-4293-bb39-756cfb248c32,2013-12-24 00:00:00
24857,5238 Jemco Court,,Seaford,77,3198,\xe6100000010c94945854290f43c0cceb0012c7276240,4d3fb011-dfef-40bc-b829-33116f05b99e,2012-01-24 00:00:00
24858,6553 San Miguel Rd.,,Los Angeles,9,90012,\xe6100000010ce608e307470541409f7b8a00b3935dc0,59a090ae-2e2d-4d5e-8fa7-fa8405dc0c88,2013-07-17 00:00:00
24859,5948 Seeno St.,,East Brisbane,64,4169,\xe6100000010c9b57e4249a743bc07f559518e61d6340,d86160d2-a757-4c4b-85a9-2bbeabc74821,2012-05-06 00:00:00
24860,3529 Midway Ct,,Darlinghurst,50,2010,\xe6100000010c1276bf9991ef40c03f19db8885e16240,769417bc-de6c-43c8-b5d8-3eda6629c3c6,2014-02-10 00:00:00
24861,745 Harvey Way,,Issaquah,79,98027,\xe6100000010ca95f3fff4cc64740c397ef6c597c5ec0,26b7e6ed-be47-49e5-961f-4d9916c3b80d,2013-08-06 00:00:00
24862,3949 Eastgate Ave.,,San Carlos,9,94070,\xe6100000010cd5cabb0f2ec24240597eb55814865ec0,0a9308f1-b8a1-4174-83a4-3edc09cb5812,2014-01-05 00:00:00
24863,3725 Odin Dr.,,Burien,79,98168,\xe6100000010cb06dee84e7d74740409c4c92669f5ec0,8cab3ed7-1820-410a-b741-3b85a1f3e0c2,2013-09-26 00:00:00
24864,6454 Denkinger Road,,Cranbourne,77,3977,\xe6100000010caaa5b33f9e1443c068742f86232f6240,ac8cb096-9a70-4240-b799-ace9e64d8bad,2013-08-18 00:00:00
24865,5444 Flamingo Dr.,,San Carlos,9,94070,\xe6100000010c1737619042c04240176300fda4875ec0,4a757954-1264-491e-9064-9f06432dc5cd,2012-07-05 00:00:00
24866,9443 Lacanda Ct.,,London,14,SW1P 2NU,\xe6100000010c247b840a85bc494006f188fae38ac1bf,41c7ac75-f672-48e3-8290-2fc0d531a612,2013-12-30 00:00:00
24867,Carlsplatz 4630,,Essen,20,45001,\xe6100000010c00000000000000000000000000000000,baa17953-65d2-4410-ae0c-53dfd142927c,2014-02-26 00:00:00
24868,8903 Suzanne Dr.,,Daly City,9,94015,\xe6100000010c4fe2794c19d542404911addeb3985ec0,7e2b29fc-afd4-4631-aae1-cc302e7e016f,2013-11-29 00:00:00
24869,1629 Queens Road,,West Sussex,14,RH15 9UD,\xe6100000010c00000000000000000000000000000000,3ff610a1-84d6-44a6-a136-ab6ebad6b134,2014-04-22 00:00:00
24870,490 Alan Dr.,,Sooke,7,V0,\xe6100000010c70d9f224f1384840f47eb315cdee5ec0,34806fda-7dad-459e-8624-05a4b9305008,2014-04-26 00:00:00
24871,8861 Flamingo Dr,,Redmond,79,98052,\xe6100000010c5bb1e572c6d947407d10a60624895ec0,2711377d-4eef-44ea-accc-1f5f5de6d794,2014-03-27 00:00:00
24872,8139 Clark Creek Lane,,Santa Cruz,9,95062,\xe6100000010c62884a9170804240976bd911ef765ec0,cb8bc19b-b134-441a-8c98-db528a0083d9,2013-09-25 00:00:00
24873,458 Union St,,Hobart,71,7001,\xe6100000010c05a52a8a686745c0e1b35aee456e6240,9a124407-7cdd-4ec8-8eeb-a3b535ce22dc,2011-06-19 00:00:00
24874,3552 Mildred Ln.,,St. Leonards,50,2065,\xe6100000010c6c4621b824ea40c050b80867bfe56240,1ec9c724-299d-4dfb-9178-9f3c2047e57d,2014-06-15 00:00:00
24875,3053 W. Watson Court,,Berkeley,9,94704,\xe6100000010c1af2e1471bed42409965365593875ec0,5b5a3e5a-62c4-40d0-aa28-0fdf15c8fe6d,2013-08-02 00:00:00
24876,623 Davis Ave.,,Matraville,50,2036,\xe6100000010c7c06f51498f940c0a7788304c0e26240,1e814d23-de28-43e8-acab-070d37cb746e,2013-04-11 00:00:00
24877,5687 Fall Creek,,W. York,14,BD1 4SJ,\xe6100000010cdb0f6c5c2cdd4a401c3d3bd22404fcbf,309cd53b-d1bc-4f1d-969a-8f626c0cf3cd,2014-04-07 00:00:00
24878,2585 La Salle Ct.,,Ballard,79,98107,\xe6100000010cb30e005cbdd647409e778043d79a5ec0,d9dd7587-3855-4a4d-9fcb-3ae6f84efe77,2013-12-04 00:00:00
24879,Postenweg 2228,,Frankfurt am Main,20,60355,\xe6100000010c00000000000000000000000000000000,f15c269d-c5d5-48fa-b01e-78e6da70a858,2012-07-19 00:00:00
24880,7752 Sunset Meadows Ln.,,Newport Beach,9,92625,\xe6100000010c6facfc75f9cf40405a766dabf56c5dc0,8259b2d7-e39a-4d49-8802-25d09d82c8ee,2012-11-09 00:00:00
24881,Im Himmelsweg 89,,Hof,8,95010,\xe6100000010c5aed9ae631294940526395fb21d22740,4574575c-4aaa-45df-90d2-6367a40e3343,2013-12-02 00:00:00
24882,7539 Santa Fe Court,,Victoria,7,V8V,\xe6100000010cdfc969857237484093081ac36ecf5ec0,aceac342-fa69-47e3-b43a-4e2c738cf40b,2013-10-23 00:00:00
24883,1002 N. Spoonwood Court,,Hervey Bay,64,4655,\xe6100000010c855a60e2055139c0b336c5e352216340,985634bb-14bc-478f-b46e-eedc2368f600,2012-10-15 00:00:00
24884,5616 Steele Dr.,,National City,9,91950,\xe6100000010ca22394b7955140401a0271dc9a495dc0,0dcf0962-f6f2-47a3-b2fe-595285f6024d,2014-01-04 00:00:00
24885,"6, rue Lafayette",,Roubaix,145,59100,\xe6100000010c6664486340574940ff0debd719880940,9b48e8ec-8a89-4517-b0a6-2692ecd20fcf,2013-12-21 10:09:29.423
24886,"113, rue Ste-HonorÃÂ©",,Paris,161,75012,\xe6100000010ca10176cd82744840c0190f529bbc0240,2ca05a08-8868-4a87-b2aa-72113429d61b,2013-12-21 10:09:29.423
24887,1565 Esperanea Dr.,,Chula Vista,9,91910,\xe6100000010cad15007d77504040a77c35ff9f3c5dc0,551378e1-707b-4348-ab24-6848c3887bb9,2014-01-07 00:00:00
24888,6938 Harbor View Dr.,,Burbank,9,91502,\xe6100000010cce1161bbc5104140245f04eb76885dc0,e2cf3a2c-46d4-4364-b8a0-f64504b44901,2014-03-07 00:00:00
24889,7779 Lake Meadow Circle,,Caloundra,64,4551,\xe6100000010c1530f62080c23ac006e2faaf091f6340,43a73e57-7faa-409c-a900-dbff4f81212c,2012-01-06 00:00:00
24890,Zur Lindung 1,,Bottrop,53,46236,\xe6100000010c91c28e4e08cd49409b7142479eb31b40,863f1c39-68f7-4c56-8edb-34fc020cd3d3,2013-12-23 00:00:00
24891,8180 Saclan Terr.,,West Covina,9,91791,\xe6100000010c77632a8bd6044140e44a7569a0745dc0,f4e33352-45e8-4fef-b1a2-c1a212a4d942,2014-05-06 00:00:00
24892,1385 Panoramic Ave.,,Vancouver,7,V7L 4J4,\xe6100000010c9c492c0964a04840256bf5120fc85ec0,d92eaa82-d04b-4ca7-92bf-0a0c010b82b1,2013-06-30 00:00:00
24893,9772 Mountain View Drive,,Goulburn,50,2580,\xe6100000010c4ea35fd09c5241c03218ebb081b76240,315d4bba-0cd3-4fcb-b1ef-6ef31350942c,2013-07-15 00:00:00
24894,5087 Bonita Ave.,,Concord,9,94519,\xe6100000010cb985706c9dfe4240cbd6e9ad4d7a5ec0,5bb57ccd-dae3-43fd-9e9b-0d0d797308b1,2011-12-25 00:00:00
24895,2880 Ponderosa Dr.,,Seattle,79,98104,\xe6100000010c200091abe3d0474051867dbba38f5ec0,a235fb81-bc2f-44a4-9c44-daa626398c5c,2013-07-20 00:00:00
24896,"5711, rue Basse-du-Rocher",,Paris,161,75008,\xe6100000010cbc9b5d5bf36b4840da8885af71830240,cf83dcc7-d1e8-4340-a41a-2c60e93df83f,2013-12-21 10:09:29.423
24897,6759 Greenbrier Street,,East Brisbane,64,4169,\xe6100000010c9bc9a5414e753bc0aede8e11d1216340,17c8fb75-41f1-4230-8cef-750ffaa0de4c,2012-05-29 00:00:00
24898,"10, rue Lauriston",,Bobigny,179,93000,\xe6100000010c06c37ed9687548406765d677e4820340,e2dde842-33ae-4b25-b69c-f5e609e9455a,2013-12-21 10:09:29.423
24899,744 Piedra Dr.,,Concord,9,94519,\xe6100000010c238a8ae60b0143402d738f5a438c5ec0,438553dc-43b8-47ca-a516-c50c154fdd47,2013-10-19 00:00:00
24900,Nollendorfplatz 4118,,Werne,53,59368,\xe6100000010cec77d5c115e049404c613934557d1e40,f61b88d2-975a-41a5-a3a5-f2b603a9325b,2014-05-03 00:00:00
24901,2942 Marina Road,,Lancaster,14,LA1 1LN,\xe6100000010c89f3a02f04024b40c17c8f68f87306c0,7db38f2e-75e8-49a0-b502-df1e0cb4634c,2014-05-30 00:00:00
24902,"7011, rue de Longchamp",,Paris,161,75002,\xe6100000010c996ee254666f4840fd00544cf9430240,99f8e031-f7f3-449f-83eb-2e6c33714a84,2013-12-21 10:09:29.423
24903,5414 Stonehedge Dr.,,Burnaby,7,V3J 6Z3,\xe6100000010ce40c8682d4a84840a562e28e98be5ec0,328f687c-07cc-40a9-bf9f-840c9da57bee,2014-05-07 00:00:00
24904,"3139, chaussÃÂ©e de Tournai",,Saint Ouen,166,80610,\xe6100000010c1fe2c15a00fa4840e6cd77039e030140,ac4ad9c8-07f4-4109-ab18-683f4dc3dd58,2013-12-21 10:09:29.423
24905,4197 Ironwood Drive,,Lane Cove,50,1597,\xe6100000010c80b8321014e340c02fdfb9573cea6240,1c890a11-7382-4f25-a803-83780bdcd6cb,2011-08-27 00:00:00
24906,Unter Linden 94,,Hof,8,95010,\xe6100000010c535c8f37432749409a396e514dd02740,52254dfe-1b5f-4cdc-81e1-6cc0b39ad2ea,2013-11-12 00:00:00
24907,3307 Mt. Trinity Ct.,,Seattle,79,98104,\xe6100000010c76957ebcd7cd4740899a4c1d629b5ec0,10ed8003-0758-4947-87b9-f3217a43a938,2012-03-30 00:00:00
24908,3840 Gold Crest Ct,,Townsville,64,4810,\xe6100000010c2e29e3bc663e33c04be8cf67de506240,1e7b3804-f427-4ea7-a2e4-95b41e3fe957,2012-07-30 00:00:00
24909,"44, rue Saint Denis",,Paris,161,75008,\xe6100000010c8c10301ec7694840416d0d507dc50240,220957d9-8890-43fc-b2b0-5c3ff0b63d27,2013-12-21 10:09:29.423
24910,"20, rue des Rosiers",,Bobigny,179,93000,\xe6100000010cdaedd46dc46a4840969b38e963860340,4d039ab8-c1aa-466f-ab92-62f60290e298,2013-12-21 10:09:29.423
24911,1475 Doyle,,Bremerton,79,98312,\xe6100000010c7589a8545acb474073b07464ffb05ec0,206b0c4b-c809-40f5-a0b2-393634a3c918,2013-12-09 00:00:00
24912,8006 Mark Twain Dr.,,Novato,9,94947,\xe6100000010cb8bcd27cc2104340bb799514f2ac5ec0,d73381e3-1d1e-45ef-99ef-c7476dc1eec7,2014-05-24 00:00:00
24913,7793 Kaski Ln.,,Goulburn,50,2580,\xe6100000010c4e4fccc7894741c0d26d51afacb36240,d3a18c03-c7e3-4925-8b1b-fe56dbad83c0,2011-07-20 00:00:00
24914,5870 Louisiana Dr.,,Oak Bay,7,V8P,\xe6100000010cc23936fb36374840feda8468cace5ec0,d3b9cd03-ef59-4e9d-ab17-3bea15abab5c,2013-11-25 00:00:00
24915,7971 Rolling Green Circle,,Berkeley,9,94704,\xe6100000010c1af2e1471bed424032d6cf52668f5ec0,bc5d5116-a03c-4e8c-8fab-3fba02d450db,2013-10-05 00:00:00
24916,8566 Beatrice Rd.,,National City,9,91950,\xe6100000010cd3e2b4fbac53404080b96e3b9a4c5dc0,658419c4-3c3b-408d-b86a-5d39d7911586,2014-01-04 00:00:00
24917,6898 Shaw Rd.,,Redwood City,9,94063,\xe6100000010c85844fbad2be42403981a29081895ec0,65d08d14-3c1b-4074-abda-9f5fbaa8269e,2013-12-27 00:00:00
24918,9848 Angi Lane,,Shawnee,7,V9B 5T2,\xe6100000010ce0a19a443537484087f5c0d5ded15ec0,5f7cf8d5-b935-441a-96c6-5e99b581a55e,2013-01-06 00:00:00
24919,9680 Huston Road,,Fremont,9,94536,\xe6100000010cd481924da4c9424009070d91c9825ec0,f11b1506-d33c-4ba5-a286-2bc7a62b8130,2013-12-13 00:00:00
24920,5053 F. Mt Hood Circle,,Leeds,14,LE18,\xe6100000010cbf4e003df0e24a4000d1705743c6f8bf,3ca7110d-96ae-4783-8e94-07c6e99ef602,2014-03-17 00:00:00
24921,5540 Joseph Ave.,,Torrance,9,90505,\xe6100000010c943f7febb1e4404023f4ffeebf985dc0,ad5dda57-3156-4300-a222-84fee44acccc,2012-07-18 00:00:00
24922,9491 Toyon Dr,,London,14,SW8 4BG,\xe6100000010c63907d6e72be49403784b64841c4c2bf,c81fb112-ced1-40d6-9659-77f2a692b03c,2014-01-27 00:00:00
24923,328 Birchbark Pl.,,Camarillo,9,93010,\xe6100000010c89e76d6d301d4140e591352edac85dc0,10f620cd-f8cc-41f0-a4ac-74c8332edb59,2013-12-16 00:00:00
24924,7036 Las Quebrados Ln.,,Torrance,9,90505,\xe6100000010cbb34d00688e24040de95559672935dc0,6922d23f-5916-47df-8bd2-e13966395031,2013-08-24 00:00:00
24925,165 East Leland Road,,Bellflower,9,90706,\xe6100000010c990f2e2875f240405e7beaf609885dc0,b1392ee8-3f6d-4d94-91a4-c350867a657b,2012-06-25 00:00:00
24926,495 Saddlehill Lane,,Burlingame,9,94010,\xe6100000010c3464e964c0c9424045b0c5ad48975ec0,15d780d1-c188-460d-a306-782e0eafbb1f,2014-02-04 00:00:00
24927,"194, rue de Bas Marin",,Colomiers,117,31770,\xe6100000010cdabcfc986dd44540153cd55a6735f53f,86b9e9cb-0e48-424b-b867-4baf93e228cd,2013-12-21 10:09:29.423
24928,4900 La Salle St.,,Victoria,7,V8V,\xe6100000010c190ec7d4d336484004c9d04746cc5ec0,62f2275d-c617-444e-9979-51bd523f634c,2014-02-25 00:00:00
24929,8612 Pembrook Court,,Lake Oswego,58,97034,\xe6100000010cde1d830a3ab94640443e506142a95ec0,5e6047b9-ac31-4fa2-b78e-39a397dec238,2014-01-23 00:00:00
24930,4458 Pine St.,,Caloundra,64,4551,\xe6100000010c09e48c7fbaca3ac004a0aec7d0296340,b8a2f2f4-385d-4c68-b139-808c906422a6,2013-12-23 00:00:00
24931,3272 Ryan Court,,N. Vancouver,7,V7L 4J4,\xe6100000010cf9a3bd8d2da4484032fe60ab35cb5ec0,ff91b25e-9256-4d66-9e03-e5ef1d0d5171,2014-02-07 00:00:00
24932,Galeriestr 67,,Offenbach,70,63009,\xe6100000010c00000000000000000000000000000000,1cb9a16e-a91e-41fc-aa43-e1bc7aac6fab,2014-06-30 00:00:00
24933,9900 Clearbrook Drive,,Lancaster,14,LA1 1LN,\xe6100000010c10f2be2e290f4b4074bd80630f6906c0,3feae019-3129-444c-a7be-5d7a2eff78d3,2013-05-26 00:00:00
24934,9893 Oak Brook Place,,Lincoln Acres,9,91950,\xe6100000010cc77b3532595540404148fbb01d3c5dc0,40c6764b-3184-4244-947b-bb93e2cb1740,2014-02-12 00:00:00
24935,378 Show Rd.,,St. Leonards,50,2065,\xe6100000010c731b15ec4eec40c050b80867bfe56240,74246f1d-ffc4-483d-a4c2-64cd6796b963,2013-07-24 00:00:00
24936,6330 Limewood Pl,,Gateshead,14,GA10,\xe6100000010c1e39129ee6784b406d3a40721e9af9bf,35b7b609-08d6-4038-807f-c1cb091be81a,2013-09-14 00:00:00
